pair_code,city,brand,category,gender_label,product_name,size_ml_or_g,price_local,currency,original_price_local,on_promotion,retailer,match_quality,confidence,date_scraped,source_url,scrape_status
DOVE-SUNSCREE-HYD-AUTO001,Hyderabad,Dove,Sunscreen,female,Dove Even Tone Antiperspirant+SPF Roll-On 50ml,50,259.0,INR,,False,Flipkart,3,HIGH,2026-03-18,https://www.flipkart.com/dove-women-advanced-care-deodorant-even-tone-spray/p/itm713151dcbcdd4,OK
DOVE-SUNSCREE-HYD-AUTO001,Hyderabad,Dove,Sunscreen,male,Dove Men+Care Control Antiperspirant Roll-On 50ml,50,169.0,INR,,False,Flipkart,3,HIGH,2026-03-18,https://www.flipkart.com/nivea-men-fresh-power-antibacterial-72h-protection-0-alcohol-musk-scent-deodorant-roll-on/p/itme0a95a228f53b,OK
LAKME-SUNSCREE-HYD-AUTO001,Hyderabad,Lakme,Sunscreen,female,Lakme Sun Expert SPF 50 PA+++ Ultra Matte Lotion 1,100,268.0,INR,,False,Flipkart,3,HIGH,2026-03-18,https://www.flipkart.com/lakm-sunscreen-spf-50-pa-9-5-sun-expert-super-matte/p/itm58c5a243318ff,OK
LAKME-SUNSCREE-HYD-AUTO001,Hyderabad,Lakme,Sunscreen,male,Garnier Men Acno Fight SPF 20 Moisturizer 100ml,100,287.0,INR,,False,Flipkart,3,HIGH,2026-03-18,https://www.flipkart.com/lakm-sunscreen-spf-50-pa-sun-expert-tinted-sunscreen-uva-b-protection/p/itm983654ddb56e7,OK
NEUTRO-SUNSCREE-HYD-AUTO184,Hyderabad,Neutrogena,Sunscreen,female,Neutrogena Ultra Sheer Sunscreen SPF 50+ Women 88m,100,229.0,INR,,False,Flipkart,3,HIGH,2026-03-18,https://www.flipkart.com/neutrogena-sunscreen-spf-50-pa-ultra-sheer-dry-touch-sunblock-water-sweat-resistant-no-white-cast/p/itm9c5a7b2acabfa,OK
NEUTRO-SUNSCREE-HYD-AUTO184,Hyderabad,Neutrogena,Sunscreen,male,Neutrogena Men Triple Protect SPF 20 Face Lotion 8,100,999.0,INR,,False,Flipkart,3,HIGH,2026-03-18,https://www.flipkart.com/reginald-men-sunscreen-spf-50-pa-moisturising-50-11-actives-combo/p/itmf352884cda7b8,OK
COLGAT-TOOTHPAS-HYD-AUTO028,Hyderabad,Colgate,Toothpaste,female,Colgate Visible White Women Toothpaste (100g),100,223.0,INR,,False,Flipkart,3,HIGH,2026-03-18,https://www.flipkart.com/colgate-visible-white-1-shade-whiter-week-toothpaste-100-g-toothpaste/p/itmf138dfe37fc23,OK
COLGAT-TOOTHPAS-HYD-AUTO028,Hyderabad,Colgate,Toothpaste,male,Colgate Active Salt Men (100g),100,155.0,INR,,False,Flipkart,3,HIGH,2026-03-18,https://www.flipkart.com/colgate-sensitive-plus-toothpaste-pro-argin-formula-sensitivity-relief-combo-pack-toothpaste/p/itm81220c22375f6,OK
COLGATE-TOOTHPAS-HYD-AUTO001,Hyderabad,Colgate,Toothpaste,female,Colgate Visible White Teeth Whitening Toothpaste 1,100,532.0,INR,,False,Flipkart,3,HIGH,2026-03-18,https://www.flipkart.com/herbal-botanical-toothpaste-toothpaste-white-teeth-stronger-teeth-fresh-breath-toothpaste/p/itm0422320ac27d5,OK
COLGATE-TOOTHPAS-HYD-AUTO001,Hyderabad,Colgate,Toothpaste,male,Colgate Active Salt Toothpaste 100g,100,152.0,INR,,False,Flipkart,3,HIGH,2026-03-18,https://www.flipkart.com/melodine-sp-4-ultra-plus-whitening-toothpastes-men-women-breath-formula-teeth-toothpaste/p/itmdf58e2cc14a09,OK
COLGATE-TOOTHPAS-HYD-AUTO002,Hyderabad,Colgate,Toothpaste,female,Colgate Optic White Women (100g),100,298.0,INR,,False,Flipkart,3,HIGH,2026-03-18,https://www.flipkart.com/sensodyne-rapid-relief-combo-help-beat-sensitivity-fast-toothpaste/p/itma58eb0cecad50,OK
COLGATE-TOOTHPAS-HYD-AUTO002,Hyderabad,Colgate,Toothpaste,male,Colgate Men Active Clean (100g),100,152.0,INR,,False,Flipkart,3,HIGH,2026-03-18,https://www.flipkart.com/melodine-sp-4-ultra-plus-whitening-toothpastes-men-women-breath-formula-teeth-toothpaste/p/itmdf58e2cc14a09,OK
ORALB-TOOTHPAS-HYD-AUTO001,Hyderabad,Oral-B,Toothpaste,female,Oral-B Whitening (100g),100,120.0,INR,,False,Flipkart,3,HIGH,2026-03-18,https://www.flipkart.com/oral-b-cavity-defense-charcoal-value-pack-4-medium-toothbrush/p/itm6702387b6a7f0,OK
ORALB-TOOTHPAS-HYD-AUTO001,Hyderabad,Oral-B,Toothpaste,male,Oral-B Pro-Expert Men (100g),100,142.0,INR,,False,Flipkart,3,HIGH,2026-03-18,https://www.flipkart.com/oral-b-crisscross-deep-clean-family-value-pack-4-medium-toothbrush/p/itm62477b84e84ea,OK
