pair_code,city,brand,category,gender_label,product_name,size_ml_or_g,price_local,currency,original_price_local,on_promotion,retailer,match_quality,confidence,date_scraped,source_url,scrape_status
GARNIE-CONDITIO-TKY-AUTO067,Tokyo,Garnier,Conditioner,female,Garnier Ultra Blends 5 Precious Herbs Conditioner,100,4950.0,JPY,19801980.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08DL6YBJJ,OK
GARNIE-CONDITIO-TKY-AUTO067,Tokyo,Garnier,Conditioner,male,Garnier Men Anti-Dandruff Conditioner 175ml,175,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B006J44BSI,PRICE_NOT_FOUND
HEADSH-CONDITIO-TKY-AUTO085,Tokyo,Head & Shoulders,Conditioner,female,H&S Smooth & Silky Conditioner 340ml,340,3051.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08MT8DMFT,OK
HEADSH-CONDITIO-TKY-AUTO085,Tokyo,Head & Shoulders,Conditioner,male,H&S Men 2-in-1 Anti-Dandruff 340ml,340,1950.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B009PLSPS4,OK
HIMALA-CONDITIO-TKY-AUTO091,Tokyo,Himalaya,Conditioner,female,Himalaya Protein Conditioner 200ml,200,3490.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0CRYQLSQX,OK
HIMALA-CONDITIO-TKY-AUTO091,Tokyo,Himalaya,Conditioner,male,Himalaya Men Protein Conditioner 200ml,200,3490.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0CRYQLSQX,OK
KAOMER-CONDITIO-TKY-AUTO117,Tokyo,Kao/Merit,Conditioner,female,Kao Merit Conditioner 480ml,480,909.0,JPY,29702970.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B097BB6Z89,OK
KAOMER-CONDITIO-TKY-AUTO117,Tokyo,Kao/Merit,Conditioner,male,Kao Merit Men Conditioner 480ml,480,500.0,JPY,232232.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07C22XMPJ,OK
LION-CONDITIO-TKY-AUTO143,Tokyo,Lion,Conditioner,female,Lion Systema Scalp Conditioner Women (400ml),400,579.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0D7SVZFVT,OK
LION-CONDITIO-TKY-AUTO143,Tokyo,Lion,Conditioner,male,Lion Banon Men Conditioner (400ml),400,598.0,JPY,59505950.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B00M6ANFPO,OK
MAMAEA-CONDITIO-TKY-AUTO159,Tokyo,Mamaearth,Conditioner,female,Mamaearth Onion Conditioner Women (250ml),250,4400.0,JPY,58005800.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B081T4WN55,OK
MAMAEA-CONDITIO-TKY-AUTO159,Tokyo,Mamaearth,Conditioner,male,Mamaearth Men Anti-Dandruff Conditioner (250ml),250,4180.0,JPY,41804180.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B081VLMCB7,OK
MANDOM-CONDITIO-TKY-AUTO170,Tokyo,Mandom,Conditioner,female,Lucido-L Conditioner Women (400ml),400,660.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B000FQOMXA,OK
MANDOM-CONDITIO-TKY-AUTO170,Tokyo,Mandom,Conditioner,male,Lucido Men Conditioner (400ml),400,398.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0CJMPX9YF,OK
BIOR-DEODORAN-TKY-AUTO010,Tokyo,Bioré,Deodorant Roll-On,female,Bioré Deo Foot & Body Sheet Women 32-pack,100,4290.0,JPY,76507650.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0FG1M724N,OK
BIOR-DEODORAN-TKY-AUTO010,Tokyo,Bioré,Deodorant Roll-On,male,Bioré Men Deo Sheet 32-pack,100,655.0,JPY,770.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0D9L4QG1W,OK
BIOR-DEODORAN-TKY-AUTO011,Tokyo,Bioré,Deodorant Roll-On,female,Bioré Soft Stone Deodorant Women (40ml),40,1980.0,JPY,19801980.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B01MTDFD5A,OK
BIOR-DEODORAN-TKY-AUTO011,Tokyo,Bioré,Deodorant Roll-On,male,Bioré Deo Roll-On Men Cool Fresh (40ml),40,733.0,JPY,770.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0D9L43Y78,OK
DOVE-DEODORAN-TKY-AUTO050,Tokyo,Dove,Deodorant Roll-On,female,Dove Eventone Deodorant Roll-On,100,1990.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07PXJTCCR,OK
DOVE-DEODORAN-TKY-AUTO050,Tokyo,Dove,Deodorant Roll-On,male,Dove Men+Care Dry Comfort Roll-On,100,1990.0,JPY,38503850.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07PXJTCCR,OK
DOVE-DEODORAN-TKY-AUTO051,Tokyo,Dove,Deodorant Roll-On,female,Dove Advance Care Deodorant Women (40ml),40,1350.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B000JLOROA,OK
DOVE-DEODORAN-TKY-AUTO051,Tokyo,Dove,Deodorant Roll-On,male,Dove Men+Care Roll-On (40ml),40,1990.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07PXJTCCR,OK
FOGG-DEODORAN-TKY-AUTO065,Tokyo,Fogg,Deodorant Roll-On,female,Fogg Miss Dew Roll-On Women,100,4575.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B015SI0HGU,OK
FOGG-DEODORAN-TKY-AUTO065,Tokyo,Fogg,Deodorant Roll-On,male,Fogg Master Roll-On Men,100,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/5621014782,PRICE_NOT_FOUND
LION-DEODORAN-TKY-AUTO144,Tokyo,Lion,Deodorant Roll-On,female,Lion Ban Premium Roll-On Women (40ml),40,770.0,JPY,5151.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0FPDY83M3,OK
LION-DEODORAN-TKY-AUTO144,Tokyo,Lion,Deodorant Roll-On,male,Lion Men's Ban Roll-On (40ml),40,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B0FPDY83M3,PRICE_NOT_FOUND
NIVEA-DEO-TKY-01,Tokyo,Nivea,Deodorant Roll-On,female,Nivea Pearl & Beauty Roll-On 50ml,50,,JPY,,False,Amazon.co.jp,5,LOW,2026-03-10,https://www.amazon.co.jp/dp/B087FB6BYL,PRICE_NOT_FOUND
NIVEA-DEO-TKY-01,Tokyo,Nivea,Deodorant Roll-On,male,Nivea Men Deep Roll-On 50ml,50,,JPY,,False,Amazon.co.jp,5,LOW,2026-03-10,https://www.amazon.co.jp/dp/B08DP6TVX5,PRICE_NOT_FOUND
NIVEA-DEODORAN-TKY-AUTO188,Tokyo,Nivea,Deodorant Roll-On,female,Nivea Pearl & Beauty Roll-On,100,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B087CKGQQM,PRICE_NOT_FOUND
NIVEA-DEODORAN-TKY-AUTO188,Tokyo,Nivea,Deodorant Roll-On,male,Nivea Men Deep Impact Roll-On,100,3146.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B087DYR3DP,OK
NIVEA-DEODORAN-TKY-AUTO189,Tokyo,Nivea,Deodorant Roll-On,female,Nivea Pearl & Beauty Roll-On 50ml,50,2358.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B087CK3JJ3,OK
NIVEA-DEODORAN-TKY-AUTO189,Tokyo,Nivea,Deodorant Roll-On,male,Nivea Men Deep Roll-On 50ml,50,3146.0,JPY,24802480.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B087DYR3DP,OK
DOVE-DEODORAN-TKY-AUTO052,Tokyo,Dove,Deodorant Spray,female,Dove Eventone Body Spray Women 150ml,150,2200.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B00GY2B6NS,OK
DOVE-DEODORAN-TKY-AUTO052,Tokyo,Dove,Deodorant Spray,male,Dove Men+Care Clean Comfort Spray 150ml,150,1990.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08LK1LBFX,OK
ENGAGE-DEODORAN-TKY-AUTO060,Tokyo,Engage,Deodorant Spray,female,Engage W1 Deodorant Spray Women 150ml,150,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B0CKXJQJ2V,PRICE_NOT_FOUND
ENGAGE-DEODORAN-TKY-AUTO060,Tokyo,Engage,Deodorant Spray,male,Engage M1 Deodorant Spray Men 150ml,150,3443.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B01ELI7ZOK,OK
FOGG-DEODORAN-TKY-AUTO066,Tokyo,Fogg,Deodorant Spray,female,Fogg Royal Women Body Spray 150ml,150,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B00G4UHNQY,PRICE_NOT_FOUND
FOGG-DEODORAN-TKY-AUTO066,Tokyo,Fogg,Deodorant Spray,male,Fogg Macho Men Body Spray 150ml,150,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/5621014782,PRICE_NOT_FOUND
HUL-DEODORAN-TKY-AUTO083,Tokyo,HUL,Deodorant Spray,female,Dove Talc Deodorant Spray Women (150ml),150,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B0B8NSQMKC,PRICE_NOT_FOUND
HUL-DEODORAN-TKY-AUTO083,Tokyo,HUL,Deodorant Spray,male,Axe Signature Deodorant Spray (150ml),150,1280.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0B2JGJ584,OK
KAO-DEODORAN-TKY-AUTO104,Tokyo,Kao,Deodorant Spray,female,Kao Biore Deo Spray Refresh Women (150ml),150,2172.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B00IW1QOPO,OK
KAO-DEODORAN-TKY-AUTO104,Tokyo,Kao,Deodorant Spray,male,Kao Men's Biore Deo Spray Cool (150ml),150,1408.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0DXFYM215,OK
LION-DEODORAN-TKY-AUTO145,Tokyo,Lion,Deodorant Spray,female,Lion Ban Deodorant Spray Women (150ml),150,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B0FPDXR529,PRICE_NOT_FOUND
LION-DEODORAN-TKY-AUTO145,Tokyo,Lion,Deodorant Spray,male,Lion Men's Ban Deodorant Spray (150ml),150,1078.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B078WTLCNH,OK
MANDOM-DEODORAN-TKY-AUTO175,Tokyo,Mandom/Gatsby,Deodorant Spray,female,Mandom Lucido Lady Deo Spray 150ml,150,1321.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07ND3YBHG,OK
MANDOM-DEODORAN-TKY-AUTO175,Tokyo,Mandom/Gatsby,Deodorant Spray,male,Gatsby Deodorant Body Spray Men 150ml,150,982.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08G18NDYY,OK
NIVEA-DEODORAN-TKY-AUTO190,Tokyo,Nivea,Deodorant Spray,female,Nivea Whitening Talc-Free Deo Spray 150ml,150,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B08R1GRXFN,PRICE_NOT_FOUND
NIVEA-DEODORAN-TKY-AUTO190,Tokyo,Nivea,Deodorant Spray,male,Nivea Men Deep Ocean Spray 150ml,150,1950.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07CQS3PXM,OK
NIVEA-DEODORAN-TKY-AUTO191,Tokyo,Nivea,Deodorant Spray,female,Nivea Whitening Deo Spray 150ml,150,2980.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08R1BFQNP,OK
NIVEA-DEODORAN-TKY-AUTO191,Tokyo,Nivea,Deodorant Spray,male,Nivea Men Silver Protect Spray 150ml,150,1984.0,JPY,19841984.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07D1RL7ZD,OK
BIOR-FACEMOIS-TKY-AUTO012,Tokyo,Bioré,Face Moisturizer,female,Bioré UV Moisture Milk Cream SPF50 Women (50ml),50,732.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B00SM99KY8,OK
BIOR-FACEMOIS-TKY-AUTO012,Tokyo,Bioré,Face Moisturizer,male,Bioré Men Face Milk Moist (50ml),50,779.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07VS2W5ZB,OK
BIOTIQ-FACEMOIS-TKY-AUTO019,Tokyo,Biotique,Face Moisturizer,female,Biotique Bio Coconut Whitening Cream 50g,50,1100.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0099PU7G4,OK
BIOTIQ-FACEMOIS-TKY-AUTO019,Tokyo,Biotique,Face Moisturizer,male,Biotique Bio Aloe Vera Fresh Cream Men 50g,50,1746.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B005MDSJRQ,OK
CUREL-FACEMOIS-TKY-AUTO032,Tokyo,Curel,Face Moisturizer,female,Curel Intensive Moisture Care Face Cream 40ml,40,6399.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B01M5AYGPC,OK
CUREL-FACEMOIS-TKY-AUTO032,Tokyo,Curel,Face Moisturizer,male,Curel Men Face Balm Cream 35ml,35,2520.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07JL34PQJ,OK
DHC-FACEMOIS-TKY-AUTO036,Tokyo,DHC,Face Moisturizer,female,DHC Olive Virgin Oil Concentrate 15ml,15,3450.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B09B77XPGH,OK
DHC-FACEMOIS-TKY-AUTO036,Tokyo,DHC,Face Moisturizer,male,DHC Men Deep Cleansing Oil 150ml,150,1499.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0042HVIIU,OK
DHC-FACEMOIS-TKY-AUTO037,Tokyo,DHC,Face Moisturizer,female,DHC Olive Virgin Oil Cream Women (25g),25,2130.0,JPY,52805280.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07HQ6N9WZ,OK
DHC-FACEMOIS-TKY-AUTO037,Tokyo,DHC,Face Moisturizer,male,DHC Men All-in-One Face Cream (50g),50,1350.0,JPY,2357.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B008S6QPAC,OK
GARNIE-FACEMOIS-TKY-AUTO068,Tokyo,Garnier,Face Moisturizer,female,Garnier Bright Complete Vitamin C Cream 45g,45,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B089YRR4VS,PRICE_NOT_FOUND
GARNIE-FACEMOIS-TKY-AUTO068,Tokyo,Garnier,Face Moisturizer,male,Garnier Men PowerWhite Moisturizer 45g,45,1624.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B007921JYI,OK
GARNIE-FACEMOIS-TKY-AUTO069,Tokyo,Garnier,Face Moisturizer,female,Garnier Bright Complete Cream Women (45g),45,1465.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B003RF82UK,OK
GARNIE-FACEMOIS-TKY-AUTO069,Tokyo,Garnier,Face Moisturizer,male,Garnier Men Powerwhite Anti-Dark Cells (20g),20,2288.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08PQLBM2M,OK
HIMALA-FACEMOIS-TKY-AUTO092,Tokyo,Himalaya,Face Moisturizer,female,Himalaya Nourishing Skin Cream 50ml,50,1250.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0G45GF96J,OK
HIMALA-FACEMOIS-TKY-AUTO092,Tokyo,Himalaya,Face Moisturizer,male,Himalaya Men Intense Moisturizing Cream 50ml,50,32010.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07KDBRQ92,OK
KOSESO-FACEMOIS-TKY-AUTO123,Tokyo,Kose/Softymo,Face Moisturizer,female,Kose Softymo Speedy Cleansing Oil Face Cream Women,100,727.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0B2Q5SXBN,OK
KOSESO-FACEMOIS-TKY-AUTO123,Tokyo,Kose/Softymo,Face Moisturizer,male,Kose Men Softymo Face Cream 50ml,50,1580.0,JPY,38503850.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0BS6LZDKG,OK
LOREAL-FACEMOIS-TKY-AUTO132,Tokyo,L'Oreal,Face Moisturizer,female,L'Oreal Paris Revitalift Day Cream 50ml,50,1467.0,JPY,1010.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08DRPH74B,OK
LOREAL-FACEMOIS-TKY-AUTO132,Tokyo,L'Oreal,Face Moisturizer,male,L'Oreal Men Expert Hydra Energetic Moisturizer 50m,100,6600.0,JPY,367367.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B00005333I,OK
LAKME-FACEMOIS-TKY-AUTO137,Tokyo,Lakme,Face Moisturizer,female,Lakme Peach Milk Moisturizer SPF 24 60ml,60,1601.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B01NBO2IA8,OK
LAKME-FACEMOIS-TKY-AUTO137,Tokyo,Lakme,Face Moisturizer,male,Garnier Men PowerWhite Moisturizer 45ml,45,1726.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B01BBNF6GM,OK
MAMAEA-FACEMOIS-TKY-AUTO160,Tokyo,Mamaearth,Face Moisturizer,female,Mamaearth Vitamin C Day Cream 50g,50,2085.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B085B33TJQ,OK
MAMAEA-FACEMOIS-TKY-AUTO160,Tokyo,Mamaearth,Face Moisturizer,male,Mamaearth Men SPF 50 Day Cream 50g,50,2200.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B081T4WN55,OK
NEUTRO-FACEMOIS-TKY-AUTO182,Tokyo,Neutrogena,Face Moisturizer,female,Neutrogena Hydro Boost Water Gel 50ml,50,3856.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0CDGVDZ6H,OK
NEUTRO-FACEMOIS-TKY-AUTO182,Tokyo,Neutrogena,Face Moisturizer,male,Neutrogena Men Hydro Boost Gel 50ml,50,3650.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B075C4FWX6,OK
NIVEA-FACEMOIS-TKY-AUTO192,Tokyo,Nivea,Face Moisturizer,female,Nivea Rich Serum Concentrate 30ml,30,1100.0,JPY,11001100.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08PNT4Q4W,OK
NIVEA-FACEMOIS-TKY-AUTO192,Tokyo,Nivea,Face Moisturizer,male,Nivea Men Gel Cream 30ml,30,377.0,JPY,450.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0759HGRWV,OK
OLAY-FACECREAM-TKY-01,Tokyo,Olay,Face Moisturizer,female,Olay Total Effects Day Cream 50ml,50,6800.0,JPY,,False,Amazon.co.jp,4,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08698SL3W,OK
OLAY-FACECREAM-TKY-01,Tokyo,Olay,Face Moisturizer,male,Olay Men Solutions Face Moisturizer 50ml,50,,JPY,,False,Amazon.co.jp,4,LOW,2026-03-10,https://www.amazon.co.jp/dp/B001PRJ9XQ,PRICE_NOT_FOUND
OLAY-FACEMOIS-TKY-AUTO197,Tokyo,Olay,Face Moisturizer,female,Olay Total Effects 7-in-1 Day Cream 50g,50,6800.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08698SL3W,OK
OLAY-FACEMOIS-TKY-AUTO197,Tokyo,Olay,Face Moisturizer,male,Olay Men Solutions Sensitive Moisturizer 50g,50,1980.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B000PQJ0KK,OK
OLAY-FACEMOIS-TKY-AUTO198,Tokyo,Olay,Face Moisturizer,female,Olay Total Effects Day Cream 50ml,50,1980.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B000PQJ0KK,OK
OLAY-FACEMOIS-TKY-AUTO198,Tokyo,Olay,Face Moisturizer,male,Olay Men Solutions Face Moisturizer 50ml,50,1320.0,JPY,59675967.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0C4458BLX,OK
POLA-FACEMOIS-TKY-AUTO219,Tokyo,Pola,Face Moisturizer,female,Pola B.A Moisture Cream Women 30ml,30,1624.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0BW44NK3D,OK
POLA-FACEMOIS-TKY-AUTO219,Tokyo,Pola,Face Moisturizer,male,Pola Men BA Cream 30ml,30,1624.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0BW44NK3D,OK
CUREL-FACETONE-TKY-AUTO033,Tokyo,Curel,Face Toner,female,Curel Moisture Face Toner Women 150ml,150,1980.0,JPY,1414.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B083LVY1VQ,OK
CUREL-FACETONE-TKY-AUTO033,Tokyo,Curel,Face Toner,male,Curel Men Toner 150ml,150,1600.0,JPY,16001600.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B09YY6NZ7N,OK
KAO-FACETONE-TKY-AUTO105,Tokyo,Kao,Face Toner,female,Kao Sofina IP Toner Women (200ml),200,4290.0,JPY,76507650.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0FG1M724N,OK
KAO-FACETONE-TKY-AUTO105,Tokyo,Kao,Face Toner,male,Kao Men's Biore Toner (160ml),160,1699.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0DMW2JR1G,OK
KOSESO-FACETONE-TKY-AUTO124,Tokyo,Kose/Softymo,Face Toner,female,Kose Softymo Speedy Cleansing Toner Women (230ml),230,845.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B000V2FBAQ,OK
KOSESO-FACETONE-TKY-AUTO124,Tokyo,Kose/Softymo,Face Toner,male,Kose Men's Speedy Toner (200ml),200,2980.0,JPY,29802980.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0BV66DZWB,OK
MAMAEA-FACETONE-TKY-AUTO161,Tokyo,Mamaearth,Face Toner,female,Mamaearth Rose Water Toner Women 200ml,200,2085.0,JPY,16501650.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B085B33TJQ,OK
MAMAEA-FACETONE-TKY-AUTO161,Tokyo,Mamaearth,Face Toner,male,Mamaearth Men Charcoal Toner 200ml,200,2200.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B081T4WN55,OK
MINIMA-FACETONE-TKY-AUTO180,Tokyo,Minimalist,Face Toner,female,Minimalist 7% Glycolic Toning Solution (100ml),100,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B097RGXRNX,PRICE_NOT_FOUND
MINIMA-FACETONE-TKY-AUTO180,Tokyo,Minimalist,Face Toner,male,Minimalist 10% Niacinamide Toner Men (100ml),100,3682.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0G7ZR7RH3,OK
PLUM-FACETONE-TKY-AUTO213,Tokyo,Plum,Face Toner,female,Plum Green Tea Alcohol Free Toner Women 200ml,200,3396.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0GQ3933PL,OK
PLUM-FACETONE-TKY-AUTO213,Tokyo,Plum,Face Toner,male,Plum Men Facebase Skin Clarifying Toner 100ml,100,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B0DY6G3W98,PRICE_NOT_FOUND
BIODER-FACIALCL-TKY-AUTO006,Tokyo,Bioderma,Facial Cleanser,female,Bioderma Sensibio H2O Micellar Water Women (250ml),250,2530.0,JPY,2980.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07BH8RGBW,OK
BIODER-FACIALCL-TKY-AUTO006,Tokyo,Bioderma,Facial Cleanser,male,Bioderma Sébium H2O Men (200ml),200,3080.0,JPY,3300.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B009NPX456,OK
BIOR-FACIALCL-TKY-AUTO013,Tokyo,Bioré,Facial Cleanser,female,Bioré Marshmallow Whip Face Wash 150ml,150,766.0,JPY,831.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08H5DHBSY,OK
BIOR-FACIALCL-TKY-AUTO013,Tokyo,Bioré,Facial Cleanser,male,Bioré Men Facial Foam 130ml,130,733.0,JPY,770.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0D9L43Y78,OK
BIORE-FACEWASH-TKY-01,Tokyo,Bioré,Facial Cleanser,female,Biore Marshmallow Whip Face Wash 150ml,150,337.0,JPY,,False,Amazon.co.jp,4,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B003G05K6K,OK
